address,contact_link,delivery_link,facebook,faq_link,instagram,linkedin,phones,pinterest,privacy_link,return_link,terms_link,twitter,url,warranty_link,youtube,Company Name,Category
"200-0664 4770 14th Street West Bradenton, FL 34207",https://www.sunsetkiabradenton.com/contactus.aspx,,https://www.facebook.com/SunsetKiaBradenton,,,,"-0664       4770 14
 941-200-0176   
",,,,,https://www.twitter.com/SunsetKiaFL,https://www.sunsetkiabradenton.com/,https://www.sunsetkiabradenton.com//certified-pre-owned.html,,Sunset Kia Of Bradenton,Dealers
,https://www.techtous.com/contact-us/,,https://www.facebook.com/techtous,https://www.techtous.com/faq/,,,"800-516-7989
800-516-7989
",,https://www.techtous.com/privacy-policy/,,https://www.techtous.com/terms-of-service/,https://twitter.com/techtous,https://www.techtous.com/,,,Tech To Us,Staff
"15 Azar Court, Baltimore MD, 21227",http://eturkeycreekco.com/contact-us.html?Session_ID=ad9ee8d695308ce370b998d94d54ed28,,http://www.facebook.com,,http://www.instagram.com,,"      443 304 2052 -
 443 304 2144    
   443 304 2179    
",,http://eturkeycreekco.com/privacy_policy.html?Session_ID=ad9ee8d695308ce370b998d94d54ed28,,,http://www.twitter.com,https://eturkeycreekco.com/,,http://www.youtube.com,Turkey Creek Trading Company,"E-commerce,E-commerce"
,https://www.toyota.ca/toyota/en/about/contact-us,https://www.toyota.ca/toyota/en/about/sports-partnerships,http://www.facebook.com/toyotacanada,https://www.toyota.ca/toyota/en/frequently-asked-questions,http://www.instagram.com/toyotacanada,https://ca.linkedin.com/company/toyota-canada-inc-," 1:        1 &  31, 2018
",,,,,http://www.twitter.com/toyotacanada,https://www.toyota.ca/toyota/en/,https://www.toyota.ca/toyota/en/owners/warranty-and-coverage/new-vehicle,http://www.youtube.com/toyotacanada,Toyota Canada,Dealers
"288-2667 LEARN MORE Anderson 219 Brown Road Anderson, SC 29621",http://10starfitness.com/contact/,,,http://10starfitness.com/faq/,,," 864-288-2667
		 : 864-288-2667
 864-222-2667
		 : 864-222-2667
 864-574-2667
		 : 864-574-2667
",,,,,,http://10starfitness.com/,,,10 Star Fitness,Fitness Centers
,,,https://www.facebook.com/WasteIndustries/,,,https://www.linkedin.com/company/waste-industries,,,,,,https://twitter.com/wasteindustries,https://wasteindustries.com/myaccount/login,,https://www.youtube.com/channel/UCecljLWz6lYVqHweFpI4l6g,Waste Industries,Waste And Recycling Services
"19545 N.W. Von Neumann Drive, Suite 210, Beaverton, OR 97006",,,https://www.facebook.com/TVGNetwork,,,,"          1-800-522-
",,https://www.tvg.com//info/privacypolicy,,https://www.tvg.com//info/termsandconditions,https://twitter.com/TVG,https://www.tvg.com/,,https://www.youtube.com/user/tvgnetwork,TVG Network,Gambling and Lotto
"333 Capital Blvd. Rocky Hill, CT",https://www.wfsb.com/site/contact.html,https://www.wfsb.com//news/manchester-police-deliver-toys-to-more-than-children/article_4c37b6d0-276e-11ea-9da1-f7d070dcd104.html,https://www.facebook.com/WFSB3/,,https://www.instagram.com/wfsbnews,,"             10-         $50,000,   
 (860) 728-3333
: (860) 728-3333
",,,,,https://twitter.com/WFSBnews,https://www.wfsb.com/,,https://www.youtube.com/channel/UCByGc7P_siORkC1pum8T3_Q,Wfsb,Media
,,,,,,,,,,,,,https://www.2good2toss.com/,,,2good2toss,Auctions and Marketplaces
,,,https://www.facebook.com/247HealthClub,,https://www.instagram.com/247GetFit/,," 256-851-0574
 256-851-2473
",https://www.pinterest.com/247healthclub/,,,,https://twitter.com/@247HealthClub,https://besthuntsvillehealthclub.com/,,https://www.youtube.com/user/The247HealthClub,24 7 Health Club And Wellness Center,Fitness Centers
,https://www.4over4.com/contactus,https://www.4over4.com/speedy-shipping,https://www.facebook.com/4OVER4.PRINTING,https://www.4over4.com//faq,http://instagram.com/4over4/,," 718 - 932 - 2700
 718 - 932 - 2700
",http://www.pinterest.com/4over4/,,,,https://twitter.com/4over4/,https://www.4over4.com/,https://www.4over4.com//printing/gift-certificates,,4over4,Printing
,https://www.2go.com.ph/contact-us/,https://www.2go.com.ph/2go-makes-shipping-and-logistics-work-for-businesses/,,,,https://www.linkedin.com/company/2go-group-inc-/,,,https://www.2go.com.ph//privacy-policy/,,,,https://www.2go.com.ph/,,,2go Group,Transportation and Logistics
,https://3dinspection.com/en/general/contact-technical-support.html,https://3dinspection.com/en/about/delivery-and-returns-policies.html,https://www.facebook.com/3D-Inspection-Systems-Inc-268905393936/,,,,"800 745 6126
800 745 6126
1331928079
1331928079
 (04) 830 2466 
",,https://3dinspection.com/en//en/about/privacy-policy.html,https://3dinspection.com/en//about/delivery-and-returns-policies.html,https://3dinspection.com/en//en/about/3d-inspection-systems-terms-of-use.html,,https://3dinspection.com/en/,,https://www.youtube.com/user/3DInspectionSystems,,
,https://www.aonecarpetcleaning.com/contact-us/,,https://www.facebook.com/A-One-Carpet-Cleaning-402852776476052/,,,," (702) 795-3333  
       |     (702) 795-3333  
(702)795-3333 
",,,,,,https://www.aonecarpetcleaning.com/,,,A One Carpet Cleaning,Cleaning Services
,http://www.abchome.com/contact/,http://www.abchome.com/shipping-delivery/,https://www.facebook.com/abccarpetandhome,http://www.abchome.com/faq/,https://www.instagram.com/abccarpetandhome/,,"646-602-3234
646-602-3234
",http://www.pinterest.com/abccarpet/,,http://www.abchome.com/returns-and-exchanges/,,https://twitter.com/abchome,http://www.abchome.com/,http://www.abchome.com//shop/gifts/gifts-gift-certificates,,ABC Carpet And Home,Furniture and Decor
"6199 Malburg Way Vernon, CA 90058",,https://www.a4.com/about/shippingcoverage,,https://www.a4.com//helpcenter/faq,,,,,https://www.a4.com//about/privacypolicy,https://www.a4.com//helpcenter/returns,https://www.a4.com//about/termsandconditions,,https://www.a4.com/,https://www.a4.com//guarantee,,A4 Apparel,Sport Equipment and Accessories
"323 S. Main Street Barnegat, NJ 08005",https://www.arpoolservicenj.com/contact-us,,http://www.facebook.com/wix,,https://instagram.com/wix/,," - (609) 698-0048
 - (609) 698-0048
 - (609) 698-8674
 - (609) 698-8674
05001500
 609-698-0048
 609-698-0048
",,,,,http://www.twitter.com/wix,https://www.arpoolservicenj.com/,,,A and R Pool Service,"Pools, Spas and Plumbing Supplies"
,,,https://www.facebook.com/ABCHealthCares/,,http://instagram.com/abchealthcares,,,,,,,https://twitter.com/ABCHealthCares,https://www.abc-hc.com/,,,ABC HealthCare,Medical Supplies and Equipment
,https://www.acnrv.com/contact-us,https://www.acnrv.com/we-ship-nationwide,https://www.facebook.com/acnelsenrv,,,,"402-333-1122
  , 402-333-1122 | 
712-243-2322
  , 712-243-2322 | 
952-496-9000
  , 952-496-9000 | 
 888-655-2332 
 402-333-1122
 888-655-2332 
 712-243-2322
 888-343-7367 
 952-496-9000
",https://www.acnrv.com//www.pinterest.com/pin/create/extension/,https://www.acnrv.com//privacy-policy,,,,https://www.acnrv.com/,,,AC Nelsen RV,Dealers
"544-2787 79 New Montgomery St. San Francisco, CA 94105",,https://www.academyart.edu/about-us/news/academy-of-art-film-school-partners-with-liberty-ship-memorial-donates-for-fleet-week/,https://www.facebook.com/AcademyofArtUniversity,https://www.academyart.edu/finances/financial-aid-faqs/,https://www.instagram.com/academy_of_art/,,"415-274-2222
						415-274-2222
        415-274-2222
				        415-274-2222
",http://www.pinterest.com/academyofartuni/,,,,https://twitter.com/academy_of_art/,https://www.academyart.edu/,https://www.academyart.edu/academics/social-media-management-certificate/,http://www.youtube.com/user/academyofartu/,Academy Of Art University,"Universities, Colleges and Schools"
"1340 E. Covell Blvd. Suite 101 Davis, CA 95616",https://www.acornvetclinic.com/contact-us.pml,,https://www.facebook.com/Acorn-Veterinary-Clinic-269984359865001/,https://www.acornvetclinic.com//faqs.pml,,," (530)753-7580 
                .      .Â      (530)753-7580       .
(530) 753-7580
(530) 753-7580
",,https://www.acornvetclinic.com//privacy-policy.pml,,,,https://www.acornvetclinic.com/,,,Acorn Veterinary Clinic,Pet Medicine and Veterinary Clinics
,,,,,,,,,,,,,https://www.acorns.com/,,,Acorns,Financial Services
,https://www.adaware.com/contact,,https://www.facebook.com/officialadaware/,https://www.adaware.com//faq,,https://www.linkedin.com/company/official-adaware?report%2Esuccess=KJ_KkFGTDCfMt-A7wV3Fn9Yvgwr02Kd6AZHGx4bQCDiP6-2rfP2oxyVoEQiPr,,,https://www.adaware.com//privacy-policy,,https://www.adaware.com//terms-of-use,https://twitter.com/officialadaware,https://www.adaware.com/,,,Adaware,Software
,https://www.actonford.com/contact.htm,https://www.actonford.com/dealership/staff.htm,,,,," (978) 897-7000 
: (978) 897-7000 
 (978) 897-7000 
: (978) 897-7000 
 (978) 637-2000 
: (978) 637-2000 
 (978) 897-7000 
   : (978) 897-7000 
",,,,,,https://www.actonford.com/,https://www.actonford.com//ford-certified-pre-owned-program-acton-ma.htm,,Acton Ford,Dealers
,,,https://www.facebook.com/AcsHomeInspectionsinc,,,https://www.linkedin.com/pub/john-spinello/18/59b/544,,,,,,,https://www.acshomeinspections.com/content.aspx,,,ACS Home Inspections,Real Estate
,https://adgatemedia.com/contact/,,https://www.facebook.com/adgatemedia,,,https://www.linkedin.com/company/adgate-media-limited-liability-company,,,,,https://adgatemedia.com//terms-of-service/,https://twitter.com/adgatemedia,https://adgatemedia.com/,,,Adgate Media,PR and Marketing
,,,,,,,,,,,,,http://www.adirondackbeverages.com/,,,Adirondack Beverages,Food Manufacturers
"3197 Willow Creek Rd Prescott, AZ 86301",https://www.affinityrv.com/contact-us,,https://www.facebook.com/pg/AffinityRV/posts/,https://www.affinityrv.com//rentals/rv-rental-faq,https://www.instagram.com/affinity_rv/,,"800-756-2007
800-756-2007..
 (928) 445-7910 
 (928) 775-5770 
",,https://www.affinityrv.com//privacy-policy,,,https://twitter.com/affinityrv,https://www.affinityrv.com/,,https://www.youtube.com/channel/UCRcHpKXNavzr1a1Hf3onncA,Affinity RV,Dealers
,,,,,,," 1996 - 2019
",,,,,,https://www.aerolineas.com.ar/,,,Aerolineas Argentinas,Transport
,,,https://facebook.com/AffordableWorldTours,https://www.affordableworld.com//infocenter/faq,https://www.instagram.com/affordableworld,,,https://www.pinterest.com/AffordableWorld,https://www.affordableworld.com//privacy-policy,,https://www.affordableworld.com//terms-and-conditions,https://twitter.com/AffordableWTour,https://www.affordableworld.com/,,,Affordable World,Travel Agencies
,https://www.agavedenim.com/pages/contact-us,https://www.agavedenim.com/pages/shipping-and-returns,https://www.facebook.com/agavedenim,,https://www.instagram.com/agavedenim,,,https://www.pinterest.com/agavedenim,https://www.agavedenim.com//pages/privacy-policy,https://www.agavedenim.com//pages/shipping-and-returns,https://www.agavedenim.com//pages/terms-of-service,,https://www.agavedenim.com/,,,Agave Denim,Footwear and Clothing
,,,http://www.facebook.com/Air21ph,,http://instagram.com/air21ph,," 1994-2019
",,,,,http://www.twitter.com/Air21ph,http://www.air21.com.ph/main/index.php,,,,
,https://www.repairmyfoundation.com/contact-us/,,https://www.facebook.com/alamohytechfoundationrepair,https://www.repairmyfoundation.com/faqs/,,," (830) 606-5505 
  (830) 606-5505 
(830) 606-5505
",,,,,,https://www.repairmyfoundation.com/,,,Alamo Hy Tech Foundation Repair,Construction and Repair
,https://www.alchinsdisposal.com/contact,,https://www.facebook.com/ALCHINS-DISPOSAL-INC-280829647628/,,,,,,,,,,https://www.alchinsdisposal.com/,,,Alchins Disposal,Waste And Recycling Services
,,,http://www.facebook.com/alghanim.marine,,http://instagram.com/alghanimmarine,,"190_2016
190_2016
",,,,,https://twitter.com/alghanim_marine,http://www.alghanimmarine.com/,,https://www.youtube.com/watch?v=IXkmL2c8a5g&list=PL0BE39987466BF299&index=9,Alghanim Marine,Water Transport
,https://www.aleks.com/contact_us,,https://www.facebook.com/McGrawHillEducation,,,,,,,,https://www.mheducation.com/terms-use.html,https://twitter.com/MHEducation,https://www.aleks.com/,,https://www.youtube.com/user/MHEducation,Aleks,Education
,,,https://www.facebook.com/alliant.bank,,,,,,,,,,https://www.alliantbank.com/,,,Alliant Bank,Banks
,,,,,,,,,,,,,https://www.allinahealth.org/,,,Allina Health,"Hospitals, Clinics and Medical Centers"
,https://www.allsups.com/contact,,,,,,,,https://www.allsups.com//privacy-policy,,,,https://www.allsups.com/,,,Allsups,Service Centers and Repairs
"173 Falmouth Road Mooresville, NC 28117",https://www.allentate.com/contact/,https://www.allentate.com/our-leadership/,https://www.facebook.com/AllenTateCompanies/,,https://www.instagram.com/allentatecompany/,https://www.linkedin.com/company/18153/,"2,400,000
$2,400,000
1,950,000
$1,950,000
3,200,000
$3,200,000
1,165,000
$1,165,000
3,995,000
$3,995,000
2,700,000
$2,700,000
1,250,000
$1,250,000
3,995,000
$3,995,000
2,699,000
$2,699,000
1,145,000
$1,145,000
800-210-0321
800-210-0321
800-210-0321
800-210-0321
1433719 
 800-210-0321
",https://www.pinterest.com/allentate/,https://www.allentate.com//privacy-policy/,,,https://twitter.com/AllenTate,https://www.allentate.com/,,,,
"312 Saint John Street, 2nd Floor Portland, ME 04102",https://www.amatos.com/contact-us/,,https://www.facebook.com/amatos,,https://instagram.com/amatos_official,," (207) 828-5981
: (207) 828-5981
 (207) 761-0977
: (207) 761-0977
",,https://www.amatos.com/privacy-policy/,,,https://twitter.com/amatosinc,https://www.amatos.com/,,,Amatos,"Cafes, Restaurants and Bars"
,https://www.amawaterways.com/contact,https://www.amawaterways.com/ships/amamagna-river-cruise-ship,https://www.facebook.com/AmaWaterways,https://www.amawaterways.com//river-cruise-frequently-asked-questions,https://www.instagram.com/amawaterways,,"2015-2019 
2015-2019 .   .
2065452-40 
 #2065452-40               .
",,https://www.amawaterways.com//privacy-policy,,https://www.amawaterways.com//terms-conditions,https://twitter.com/amawaterways,https://www.amawaterways.com/,,https://www.youtube.com/amawaterways,Amawaterways,Cruises and Ships
,https://www.americanproperties.net/contact-us,https://www.americanproperties.net/quick-delivery-homes/,https://www.facebook.com/AmericanPropertiesRealtyInc/,,https://www.instagram.com/americanpropertiesrealty/,,"112154748
",,,,,,https://www.americanproperties.net/,,https://www.youtube.com/user/AmericanPropertiesNJ,American Properties Realty,Construction and Repair
,http://amalfipizzaatl.com/pizza/contact/,,https://www.facebook.com/amalfipizzaATL/,,https://instagram.com/amalfipizzaATL/,,"404-228-7528
404-228-7528
",,,,,https://twitter.com/amalfipizzaATL/,http://amalfipizzaatl.com/pizza/,,,,
"231 S. High Street Baltimore, MD 21202",https://amiccis.com/contact/,,https://www.facebook.com/Amiccis-of-Little-Italy-79349745887/,,https://www.instagram.com/amiccis/,,"(410) 528-1096 
(410) 528-1096 
 (410) 528-1096  
 (410) 528-1096  
 (410) 528-1096 
				  (410) 528-1096           ,   .
",,,,,https://twitter.com/Amiccis,https://amiccis.com/,,,Amiccis,Fast Food
,https://www.americannational.com/wps/portal/an/home/!ut/p/z1/04_Sj9CPykssy0xPLMnMz0vMAfIjo8zi_SxMjQwtDQx9LNycXQwCPV1MvQ0CA4wCTUz1wwkpiAJKG-AAjgZA_VFgJXATDAL8XQ0CHQ1CzQx8TI0Ngs2gCvCYUZAbYZDpqKgIAH9LVxQ!/dz/d5/L2dBISEvZ0FBIS9nQSEh//wps/portal/an/menu/contact,,https://www.facebook.com/AmericanNationalInsuranceCompany,,,https://www.linkedin.com/company/american-national-insurance/,"8521901
8521901
8521901
",,,,,,https://www.americannational.com/wps/portal/an/home/!ut/p/z1/04_Sj9CPykssy0xPLMnMz0vMAfIjo8zi_SxMjQwtDQx9LNycXQwCPV1MvQ0CA4wCTUz1wwkpiAJKG-AAjgZA_VFgJXATDAL8XQ0CHQ1CzQx8TI0Ngs2gCvCYUZAbYZDpqKgIAH9LVxQ!/dz/d5/L2dBISEvZ0FBIS9nQSEh/,,https://www.youtube.com/channel/UCESIrhTSwvPnZAmuxSccYYg?view_as=subscriber,,
,https://www.google.com/url?q=https%3A%2F%2Fwww.leuven.be%2Fcontact%2Fp1-parking-station-leuven&sa=D&sntz=1&usg=AFQjCNHBt2dIBkJvo7Qa0a3_qv-O6r96Rg,,https://www.google.com/url?q=https%3A%2F%2Fwww.facebook.com%2FAnticoPizzaLeuven%2F&sa=D&sntz=1&usg=AFQjCNHrSVONPVWfAvcbkwNWy3k5oN5IkA,,https://www.google.com/url?q=https%3A%2F%2Fwww.instagram.com%2Fanticopizzaleuven%2F&sa=D&sntz=1&usg=AFQjCNE9R-NEFEMNC--QKCkQTm0-ENHA1w,," - 2019_02_28
",,,,,,https://www.anticopizza.be/,,,Antico Pizza,Fast Food
"4647 Forbes Blvd. Lanham, MD 20706",https://amvets.org/contact/,https://www.amvets.org/membership-join-login/,https://www.facebook.com/AMVETSHQ,,,https://www.linkedin.com/company/79226?trk=tyah&trkInfo=idx%3A2-1-6%2CtarId%3A1424203127345%2Ctas%3Aamvets,"  1944       ,       250,000  .           ,    .                 ..  ,      .
 (301) 459-7924
",,https://amvets.org/privacy-policy/,,https://amvets.org/terms-of-use/,https://twitter.com/AMVETSHQ,https://amvets.org/,,https://www.youtube.com/user/AMVETSnational,Amvets,Governmental Organizations and Politics
,http://www.appalachianwireless.com//?page=awcontact,http://www.appalachianwireless.com//?page=scholarship,,,,,,,,http://www.appalachianwireless.com//?page=returns,,,http://www.appalachianwireless.com/,,,Appalachian Wireless,Telecommunications
,https://www.arcantenna.com/contacts/,,https://www.facebook.com/arcantenna/,,https://www.instagram.com/arcantenna/,https://www.linkedin.com/company/arcadian-inc-,"1710-2700 
 1710-2700 
 5150-5875 
400-1000-
400-1000-
                     400-1000--                 
400-1000-
400-1000-
 (698-2700
                        :      (698-2700)   , 
 (698-2700
                        -:      (698-2700)      , 
",,https://www.arcantenna.com/privacy-policy-cookie-restriction-mode/,,,https://twitter.com/arcadianinc,https://www.arcantenna.com/,,,Arcadian Antenna,Telecommunications
,,,,,,,"  : 1300 336 932: @..
 1300 336 932
  : 1300 336 932: @..
 0800 278 687
: 0800 278 687
: +64 9 302 5780: @..
 +64 9 302 5780
: +64 9 302 5780: @..
   ( )  530 -   999    6 31
",,http://www.aptouring.com.au/standard-items/footer/global-footer/privacy-policy,,,,http://www.apttravelgroup.com/,,,APT Travel Group ,Travel Agencies
"966 Quaker Lane East Greenwich, RI",https://www.arlingtonrv.com//contact/,,https://www.facebook.com/ArlingtonRVsupercenter,,,," (401) 336-6413 
 (401) 329-3854
",,https://www.arlingtonrv.com//privacy-policy/,,https://www.arlingtonrv.com//terms-of-use/,https://twitter.com/ArlingtonRV,https://www.arlingtonrv.com/,https://www.arlingtonrv.com/arlington-rv-warranty/,,Arlington RV Supercenter,Dealers
,https://www.arriveeilan.com/san-antonio/arrive-eilan/guest-card/contact-us/1,,https://www.facebook.com/ArriveEilan,,https://www.instagram.com/arriveeilan,,"(888) 360-0421
(888) 360-0421
(888) 360-0421
(888) 360-0421
",https://www.pinterest.com/trinityproperty/arrive-eilan,https://www.arriveeilan.com/privacy-policy/,,https://www.arriveeilan.com/terms-of-use/,https://twitter.com/ArriveEilan,https://www.arriveeilan.com/,,,Arrive Eilan,Hotels and Resorts
